井名,深度,GR,SP,AC,CAL,DEN,CNL,PE,RD,SW,RD_RS_ratio,y_fine,y_coarse
靖36,3959.25,21.371,119.143,160.615,21.957,2.753,4.811,3.587,54.982,100.0,1.05,气水同层,气水风险类
靖36,3959.375,19.219,118.607,160.162,21.941,2.754,4.724,3.567,54.9,100.0,1.05,气水同层,气水风险类
靖36,3959.5,16.673,118.13,159.55,21.948,2.752,4.692,3.672,55.708,100.0,1.05,气水同层,气水风险类
靖36,3959.625,15.584,117.703,158.279,21.965,2.749,4.267,3.786,57.487,100.0,1.05,气水同层,气水风险类
靖36,3959.75,16.6,117.3,157.365,21.978,2.748,3.775,3.842,61.059,100.0,1.05,气水同层,气水风险类
靖36,3959.875,18.98,116.887,156.895,21.993,2.752,3.193,3.801,67.85,100.0,1.05,气水同层,气水风险类
靖36,3960.0,21.808,116.459,156.935,21.992,2.76,2.555,3.734,76.968,100.0,1.05,气水同层,气水风险类
延1156,4125.0,14.827,80.832,156.999,22.084,2.755,7.29,3.064,538.563,46.631,1.09,水层,气水风险类
延1156,4125.125,14.92,81.266,157.148,22.04,2.744,7.451,3.066,530.816,42.154,1.08,水层,气水风险类
延1156,4125.25,14.629,81.666,157.116,22.012,2.741,7.423,3.015,520.78,40.035,1.07,水层,气水风险类
延1156,4125.375,13.933,81.667,157.153,21.998,2.742,7.305,2.942,510.59,40.018,1.07,水层,气水风险类
延1156,4125.5,13.503,81.576,157.345,21.993,2.743,7.141,2.895,504.944,41.448,1.06,水层,气水风险类
延1156,4125.625,13.53,80.963,157.441,21.993,2.741,6.906,2.895,505.065,43.713,1.06,水层,气水风险类
延1156,4125.75,13.769,80.833,157.376,21.999,2.734,6.511,2.903,508.415,48.674,1.06,水层,气水风险类
延1156,4125.875,14.143,80.629,157.55,22.005,2.727,6.064,2.959,510.057,54.065,1.06,水层,气水风险类
延1156,4126.0,14.757,80.012,158.218,22.008,2.723,5.753,2.982,508.296,60.971,1.06,水层,气水风险类
延1156,4126.125,15.526,80.0,159.553,22.001,2.726,5.643,2.982,504.878,66.087,1.06,水层,气水风险类
延1156,4126.25,16.399,80.0,161.485,21.981,2.735,5.626,2.959,503.616,70.975,1.06,水层,气水风险类
延1156,4126.375,17.45,80.0,163.756,21.958,2.744,5.681,2.898,505.95,74.198,1.06,水层,气水风险类
延1156,4126.5,18.207,79.79,165.844,21.944,2.746,5.788,2.895,508.976,76.411,1.07,水层,气水风险类
延1156,4126.625,17.897,79.174,167.697,21.943,2.742,5.905,2.869,508.299,73.934,1.07,水层,气水风险类
延1156,4126.75,16.37,79.167,169.504,21.947,2.729,5.991,2.797,502.953,67.314,1.07,水层,气水风险类
延1156,4126.875,14.777,79.167,171.053,21.95,2.717,6.14,2.741,499.426,57.723,1.07,水层,气水风险类
延1156,4127.0,14.097,79.167,171.936,21.946,2.709,6.492,2.788,507.475,50.158,1.07,水层,气水风险类
延1103-1,3754.0,21.954,38.571,170.178,22.076,2.673,9.572,3.374,97.935,56.408,1.03,水层,气水风险类
延1103-1,3754.125,20.819,38.85,168.435,22.141,2.684,9.564,3.351,86.403,59.932,1.03,水层,气水风险类
延1103-1,3754.25,20.806,39.138,168.201,22.258,2.698,9.889,3.236,76.471,64.472,1.03,水层,气水风险类
延1103-1,3754.375,20.463,39.421,168.58,22.319,2.71,10.332,3.045,69.728,67.869,1.03,水层,气水风险类
延1103-1,3754.5,20.593,39.688,169.075,22.357,2.72,10.764,2.848,65.739,71.365,1.03,水层,气水风险类
延1103-1,3754.625,20.854,39.93,169.587,22.385,2.729,11.105,2.753,64.759,76.335,1.03,水层,气水风险类
延1103-1,3754.75,20.971,40.15,170.377,22.405,2.737,11.487,2.818,65.326,80.606,1.03,水层,气水风险类
延1103-1,3754.875,20.781,40.354,171.491,22.436,2.747,12.047,2.966,66.155,82.354,1.03,水层,气水风险类
延1103-1,3755.0,20.794,40.545,172.564,22.549,2.755,12.864,3.001,66.669,79.439,1.03,水层,气水风险类
延1103-1,3755.125,20.642,40.721,173.197,22.775,2.757,13.696,2.884,67.667,78.253,1.03,水层,气水风险类
延1103-1,3755.25,20.194,40.884,173.572,22.955,2.75,14.282,2.73,68.788,68.928,1.03,水层,气水风险类
延1103-1,3755.375,20.763,41.029,173.897,22.99,2.737,14.516,2.642,69.803,58.58,1.03,水层,气水风险类
延1103-1,3755.5,21.552,41.155,174.243,22.848,2.721,14.445,2.651,70.929,50.912,1.03,水层,气水风险类
延1103-1,3755.625,21.454,41.257,174.648,22.577,2.704,14.25,2.701,72.534,46.696,1.03,水层,气水风险类
延1103-1,3755.75,21.585,41.34,175.122,22.286,2.691,14.134,2.763,75.243,43.875,1.03,水层,气水风险类
延1103-1,3755.875,21.193,41.407,175.631,22.084,2.684,14.153,2.846,79.138,41.479,1.03,水层,气水风险类
延1103-1,3756.0,20.968,41.46,176.14,22.071,2.688,14.194,2.967,83.276,41.216,1.03,水层,气水风险类
延960-2,3621.0,20.165,56.402,168.166,23.353,2.758,11.729,3.101,120.545,35.612,1.15,水层,气水风险类
延960-2,3621.125,20.394,56.207,170.673,23.267,2.741,11.797,3.123,119.322,33.673,1.15,水层,气水风险类
延960-2,3621.25,20.744,56.025,170.101,23.074,2.725,11.606,3.171,117.095,33.558,1.15,水层,气水风险类
延960-2,3621.375,20.898,55.858,166.829,22.884,2.715,11.126,3.287,116.32,41.842,1.15,水层,气水风险类
延960-2,3621.5,20.716,55.706,163.126,22.812,2.711,10.469,3.446,121.035,44.816,1.15,水层,气水风险类
延960-2,3621.625,20.417,55.573,161.281,22.94,2.711,9.907,3.628,133.299,50.85,1.15,水层,气水风险类
延960-2,3621.75,20.196,55.455,160.967,23.177,2.711,9.668,3.813,145.423,49.76,1.15,水层,气水风险类
延960-2,3621.875,19.948,55.354,161.414,23.392,2.708,9.81,3.935,149.67,47.185,1.15,水层,气水风险类
延960-2,3622.0,19.395,55.268,162.22,23.471,2.701,10.206,3.941,145.893,41.921,1.15,水层,气水风险类
延960-2,3622.125,18.565,55.201,163.08,23.363,2.695,10.564,3.744,143.882,41.276,1.15,水层,气水风险类
延960-2,3622.25,18.144,55.15,163.495,23.188,2.696,10.611,3.425,150.148,40.219,1.15,水层,气水风险类
延960-2,3622.375,18.441,55.113,163.48,23.068,2.704,10.228,3.14,162.24,37.854,1.15,水层,气水风险类
延960-2,3622.5,19.112,55.092,163.396,23.077,2.72,9.487,2.982,174.784,40.832,1.15,水层,气水风险类
延960-2,3622.625,19.411,55.086,162.613,23.192,2.735,8.648,2.982,185.799,45.523,1.15,水层,气水风险类
延960-2,3622.75,19.344,55.094,161.435,23.276,2.745,8.03,3.109,199.911,46.355,1.15,水层,气水风险类
延960-2,3622.875,19.378,55.115,160.979,23.236,2.748,7.764,3.316,223.679,50.575,1.15,水层,气水风险类
延960-2,3623.0,19.775,55.148,160.889,23.075,2.749,7.792,3.468,261.807,47.515,1.15,水层,气水风险类
延1079-1,3994.0,21.272,59.395,159.292,23.129,2.801,8.073,3.743,213.133,100.0,1.02,水层,气水风险类
延1079-1,3994.125,19.983,59.157,159.863,23.04,2.809,7.842,3.757,247.824,100.0,1.03,水层,气水风险类
延1079-1,3994.25,19.276,58.938,160.483,22.967,2.821,7.653,3.733,267.402,100.0,1.02,水层,气水风险类
延1079-1,3994.375,21.79,58.741,160.834,23.019,2.829,7.545,3.693,272.922,100.0,1.02,水层,气水风险类
延1079-1,3994.5,24.899,58.569,160.717,23.038,2.83,7.574,3.627,272.051,100.0,1.02,水层,气水风险类
延1079-1,3994.625,27.072,58.427,160.16,23.021,2.827,7.768,3.588,264.015,100.0,1.02,水层,气水风险类
延1079-1,3994.75,26.378,58.313,159.623,22.916,2.822,8.058,3.55,256.084,100.0,1.02,水层,气水风险类
延1079-1,3994.875,23.853,58.228,159.532,22.86,2.818,8.4,3.544,237.88,100.0,1.02,水层,气水风险类
延1079-1,3995.0,21.258,58.171,160.145,23.052,2.816,8.652,3.584,209.058,100.0,1.03,水层,气水风险类
延1079-1,3995.125,20.609,58.149,161.426,23.237,2.817,8.683,3.623,189.076,100.0,1.06,水层,气水风险类
延1079-1,3995.25,21.04,58.156,162.738,23.129,2.825,8.521,3.673,197.762,100.0,1.08,水层,气水风险类
延1079-1,3995.375,22.227,58.194,163.469,23.119,2.831,8.208,3.72,217.412,100.0,1.1,水层,气水风险类
延1079-1,3995.5,22.934,58.263,163.162,23.324,2.833,7.828,3.749,243.468,100.0,1.11,水层,气水风险类
延1079-1,3995.625,21.647,58.369,161.595,23.179,2.826,7.496,3.759,307.636,100.0,1.14,水层,气水风险类
延1079-1,3995.75,20.494,58.507,159.421,23.359,2.817,7.252,3.724,412.725,100.0,1.19,水层,气水风险类
延1079-1,3995.875,21.294,58.676,157.313,23.498,2.813,7.122,3.692,586.026,100.0,1.24,水层,气水风险类
延1079-1,3996.0,23.037,58.874,155.87,23.591,2.809,7.073,3.655,666.862,100.0,1.25,水层,气水风险类
延1105-1,3882.0,35.089,56.878,161.406,22.323,2.71,11.955,3.301,79.569,48.892,1.06,水层,气水风险类
延1105-1,3882.125,30.656,56.864,163.959,22.597,2.712,13.085,3.246,69.142,40.944,1.06,水层,气水风险类
延1105-1,3882.25,25.485,56.851,167.011,22.726,2.713,13.908,3.221,57.74,37.434,1.06,水层,气水风险类
延1105-1,3882.375,21.697,56.837,169.338,22.529,2.716,14.111,3.235,50.308,38.649,1.06,水层,气水风险类
延1105-1,3882.5,20.404,56.822,170.213,22.134,2.722,13.805,3.284,47.033,42.739,1.06,水层,气水风险类
延1105-1,3882.625,20.567,56.804,170.057,21.794,2.729,13.21,3.358,45.175,48.616,1.06,水层,气水风险类
延1105-1,3882.75,21.053,56.782,169.581,21.697,2.731,12.536,3.438,43.391,54.423,1.06,水层,气水风险类
延1105-1,3882.875,21.127,56.757,168.806,21.889,2.726,12.027,3.501,40.984,56.293,1.06,水层,气水风险类
延1105-1,3883.0,20.673,56.727,167.677,22.201,2.717,11.877,3.527,38.149,54.456,1.06,水层,气水风险类
横3,3242.0,27.095,56.44,160.495,23.179,2.716,10.384,3.493,303.636,100.0,1.19,干层,非气层类
横3,3242.125,22.623,56.044,159.857,23.122,2.72,10.43,3.447,292.336,100.0,1.18,干层,非气层类
横3,3242.25,19.602,55.674,160.014,23.164,2.726,10.442,3.411,263.719,100.0,1.16,干层,非气层类
横3,3242.375,18.631,55.329,160.517,23.307,2.73,10.385,3.394,230.01,100.0,1.15,干层,非气层类
横3,3242.5,18.552,55.01,160.888,23.488,2.727,10.291,3.404,197.889,100.0,1.14,干层,非气层类
横3,3242.625,20.586,54.721,160.539,23.534,2.711,10.2,3.447,173.258,100.0,1.13,干层,非气层类
横3,3242.75,22.379,54.461,159.493,23.425,2.69,10.098,3.513,157.365,100.0,1.13,干层,非气层类
横3,3242.875,22.46,54.229,158.258,23.283,2.669,10.047,3.587,145.737,100.0,1.12,干层,非气层类
横3,3243.0,22.698,54.026,157.758,23.206,2.652,10.116,3.65,135.399,100.0,1.1,干层,非气层类
横3,3243.125,23.137,53.859,159.047,23.229,2.641,10.302,3.686,127.694,100.0,1.08,干层,非气层类
横3,3243.25,24.342,53.725,161.625,23.286,2.639,10.459,3.692,121.614,100.0,1.07,干层,非气层类
横3,3243.375,24.025,53.625,164.367,23.336,2.644,10.53,3.672,117.012,100.0,1.06,干层,非气层类
横3,3243.5,22.913,53.562,166.055,23.341,2.651,10.582,3.635,112.204,100.0,1.05,干层,非气层类
横3,3243.625,21.127,53.544,165.991,23.305,2.652,10.67,3.59,106.284,100.0,1.04,干层,非气层类
横3,3243.75,22.817,53.566,164.974,23.292,2.65,10.786,3.55,100.405,100.0,1.03,干层,非气层类
横3,3243.875,24.97,53.629,163.636,23.306,2.649,10.967,3.523,95.468,100.0,1.02,干层,非气层类
横3,3244.0,25.198,53.734,162.188,23.315,2.652,11.283,3.512,90.13,100.0,1.02,干层,非气层类
横3,3244.125,24.444,53.887,160.463,23.281,2.654,11.689,3.519,84.096,100.0,1.01,干层,非气层类
横3,3244.25,26.748,54.078,158.601,23.284,2.651,12.062,3.538,79.782,100.0,1.01,干层,非气层类
横3,3244.375,30.855,54.306,157.101,23.325,2.64,12.319,3.564,77.522,100.0,1.01,干层,非气层类
横3,3244.5,33.026,54.564,156.666,23.342,2.624,12.399,3.592,74.935,100.0,1.01,干层,非气层类
横3,3244.625,29.874,54.851,158.107,23.312,2.606,12.287,3.62,74.072,100.0,1.01,干层,非气层类
横3,3244.75,28.527,55.154,160.942,23.296,2.587,12.057,3.646,76.669,100.0,1.01,干层,非气层类
横3,3244.875,28.001,55.466,164.144,23.282,2.578,11.735,3.669,81.152,100.0,1.01,干层,非气层类
横3,3245.0,25.768,55.778,166.246,23.195,2.571,11.392,3.689,84.716,100.0,1.01,干层,非气层类
延905-1,3824.0,17.857,39.482,171.678,23.331,2.728,12.118,3.091,51.453,68.776,1.08,干层,非气层类
延905-1,3824.125,17.957,38.926,170.72,23.466,2.731,11.981,3.064,47.373,73.78,1.08,干层,非气层类
延905-1,3824.25,17.049,38.58,169.05,23.627,2.731,11.71,3.11,44.289,80.308,1.08,干层,非气层类
延905-1,3824.375,16.206,38.386,167.02,23.684,2.731,11.576,3.187,45.308,85.063,1.08,干层,非气层类
延905-1,3824.5,16.203,38.305,165.057,23.583,2.732,11.703,3.263,51.126,86.483,1.08,干层,非气层类
延905-1,3824.625,16.77,38.305,163.73,23.451,2.731,11.886,3.325,57.745,86.333,1.08,干层,非气层类
延905-1,3824.75,17.337,38.349,163.389,23.384,2.727,11.875,3.38,60.275,86.088,1.08,干层,非气层类
延905-1,3824.875,17.969,38.406,164.149,23.396,2.723,11.711,3.446,58.578,84.922,1.08,干层,非气层类
延905-1,3825.0,18.703,38.462,165.672,23.506,2.718,11.514,3.55,55.84,82.103,1.08,干层,非气层类
延905-1,3825.125,18.916,38.511,167.162,23.756,2.715,11.389,3.694,55.049,78.103,1.08,干层,非气层类
延905-1,3825.25,18.367,38.549,168.089,23.997,2.711,11.286,3.833,55.893,74.694,1.08,干层,非气层类
延905-1,3825.375,17.862,38.581,168.38,24.113,2.707,11.16,3.936,57.342,72.773,1.08,干层,非气层类
延905-1,3825.5,17.851,38.608,168.058,24.178,2.703,11.007,4.002,58.919,72.456,1.08,干层,非气层类
延905-1,3825.625,17.78,38.633,167.055,24.164,2.702,10.927,4.035,61.021,73.745,1.08,干层,非气层类
延905-1,3825.75,17.251,38.661,165.714,24.093,2.706,10.986,4.044,64.382,75.389,1.08,干层,非气层类
延905-1,3825.875,16.795,38.698,164.782,23.907,2.718,11.091,4.046,69.028,75.542,1.08,干层,非气层类
延905-1,3826.0,16.837,38.747,164.954,23.727,2.732,11.017,4.039,72.955,73.221,1.08,干层,非气层类
延905-1,3826.125,17.46,38.814,165.759,23.605,2.744,10.637,3.967,73.615,70.72,1.08,干层,非气层类
延905-1,3826.25,18.623,38.897,165.778,23.51,2.755,10.038,3.812,73.27,71.016,1.08,干层,非气层类
延905-1,3826.375,20.15,38.992,164.3,23.412,2.758,9.328,3.64,76.296,74.306,1.08,干层,非气层类
延905-1,3826.5,21.491,39.097,161.78,23.351,2.752,8.535,3.55,84.97,79.387,1.08,干层,非气层类
延905-1,3826.625,22.1,39.213,159.405,23.385,2.74,7.737,3.622,100.003,83.593,1.08,干层,非气层类
延905-1,3826.75,22.657,39.341,157.49,23.433,2.73,7.11,3.823,125.563,84.58,1.11,干层,非气层类
延905-1,3826.875,24.029,39.476,155.586,23.439,2.725,6.769,4.065,173.563,83.701,1.14,干层,非气层类
延905-1,3827.0,26.119,39.613,153.401,23.417,2.726,6.653,4.245,249.671,86.391,1.14,干层,非气层类
延905-1,3827.125,27.89,39.744,151.53,23.399,2.733,6.607,4.301,341.183,95.24,1.14,干层,非气层类
延905-1,3827.25,28.596,39.869,150.615,23.409,2.739,6.658,4.299,415.008,99.997,1.14,干层,非气层类
延905-1,3827.375,28.545,39.992,150.689,23.437,2.738,6.931,4.338,454.628,95.555,1.14,干层,非气层类
延905-1,3827.5,28.152,40.119,151.389,23.459,2.73,7.374,4.458,458.892,85.241,1.14,干层,非气层类
延905-1,3827.625,27.469,40.268,152.588,23.482,2.72,7.776,4.603,431.543,74.679,1.14,干层,非气层类
延905-1,3827.75,26.084,40.465,154.413,23.528,2.715,7.933,4.669,381.802,64.636,1.14,干层,非气层类
延905-1,3827.875,24.113,40.732,156.637,23.608,2.715,7.753,4.639,321.473,57.296,1.14,干层,非气层类
延905-1,3828.0,22.526,41.088,158.359,23.708,2.721,7.336,4.572,277.634,53.721,1.14,干层,非气层类
延1059-2,3764.0,20.207,82.177,164.85,21.497,2.701,5.429,2.355,167.624,65.111,0.937,干层,非气层类
延1059-2,3764.125,19.365,82.182,161.083,21.231,2.716,4.966,2.348,173.052,79.916,0.937,干层,非气层类
延1059-2,3764.25,18.684,82.193,158.209,21.176,2.719,4.729,2.386,177.169,82.892,0.934,干层,非气层类
延1059-2,3764.375,18.522,82.21,157.357,21.278,2.711,4.74,2.433,175.182,73.287,0.929,干层,非气层类
延1059-2,3764.5,19.099,82.231,159.012,21.434,2.693,5.108,2.493,166.884,56.804,0.927,干层,非气层类
延1059-2,3764.625,20.365,82.256,162.747,21.672,2.68,5.743,2.544,160.304,48.139,0.933,干层,非气层类
延1059-2,3764.75,21.62,82.283,166.61,21.85,2.679,6.29,2.613,159.913,48.454,0.943,干层,非气层类
延1059-2,3764.875,22.435,82.312,169.08,21.801,2.686,6.417,2.668,163.528,57.516,0.948,干层,非气层类
延1059-2,3765.0,22.613,82.342,169.232,21.556,2.689,6.181,2.714,165.891,70.533,0.948,干层,非气层类
延1059-2,3765.125,22.5,82.373,166.933,21.295,2.687,5.781,2.773,162.593,85.048,0.943,干层,非气层类
延1059-2,3765.25,22.589,82.405,164.006,21.241,2.683,5.406,2.795,158.36,94.833,0.939,干层,非气层类
延1059-2,3765.375,22.995,82.437,161.955,21.369,2.681,5.175,2.753,159.946,95.256,0.937,干层,非气层类
延1059-2,3765.5,23.673,82.471,161.3,21.645,2.694,5.16,2.737,162.893,100.0,0.93,干层,非气层类
延1059-2,3765.625,24.228,82.506,161.233,22.054,2.727,5.259,2.689,162.165,100.0,0.928,干层,非气层类
延1059-2,3765.75,24.197,82.543,160.559,22.34,2.762,5.202,2.616,167.527,100.0,0.937,干层,非气层类
延1059-2,3765.875,23.647,82.581,159.183,22.228,2.782,5.083,2.567,180.09,100.0,0.945,干层,非气层类
延1059-2,3766.0,23.164,82.622,157.653,21.796,2.783,4.976,2.598,188.282,100.0,0.942,干层,非气层类
靖173,4448.0,28.002,69.767,166.658,22.5,2.657,7.781,3.392,140.674,61.625,1.08,干层,非气层类
靖173,4448.125,26.83,69.744,167.417,22.523,2.643,8.393,3.385,125.058,61.088,1.08,干层,非气层类
靖173,4448.25,24.563,69.722,168.14,22.544,2.639,8.822,3.381,111.489,53.471,1.08,干层,非气层类
靖173,4448.375,21.871,69.7,168.411,22.552,2.644,9.119,3.379,99.19,54.204,1.08,干层,非气层类
靖173,4448.5,20.258,69.677,168.574,22.557,2.656,9.284,3.379,88.535,54.714,1.08,干层,非气层类
靖173,4448.625,20.476,69.655,169.351,22.58,2.674,9.291,3.379,80.141,56.256,1.08,干层,非气层类
靖173,4448.75,22.258,69.633,171.022,22.631,2.693,9.215,3.38,73.981,58.795,1.08,干层,非气层类
靖173,4448.875,24.287,69.611,173.117,22.694,2.711,9.205,3.382,68.799,66.132,1.08,干层,非气层类
靖173,4449.0,25.793,69.589,175.18,22.756,2.726,9.357,3.383,63.929,76.043,1.08,干层,非气层类
靖173,4449.125,26.762,69.567,176.712,22.801,2.736,9.598,3.385,59.694,77.818,1.08,干层,非气层类
靖173,4449.25,27.705,69.546,177.173,22.815,2.739,9.808,3.386,56.885,64.544,1.08,干层,非气层类
靖173,4449.375,28.52,69.525,176.181,22.786,2.737,9.971,3.387,56.278,57.944,1.08,干层,非气层类
靖173,4449.5,28.976,69.504,174.169,22.725,2.732,10.157,3.386,58.921,54.745,1.08,干层,非气层类
靖173,4449.625,29.269,69.484,172.246,22.667,2.725,10.362,3.382,65.718,51.184,1.08,干层,非气层类
靖173,4449.75,29.462,69.464,170.795,22.624,2.721,10.432,3.374,77.005,50.409,1.08,干层,非气层类
靖173,4449.875,28.9,69.444,169.487,22.585,2.718,10.205,3.361,90.959,52.356,1.08,干层,非气层类
靖173,4450.0,27.371,69.425,168.117,22.543,2.717,9.632,3.344,105.139,61.795,1.08,干层,非气层类
